auto_namer_v5b Results
======================================================================

Pass P1    :     0
Pass P1r   :    52
Pass P2    :     0
Pass P6    :     0
Pass P7    :     1
Pass P8f   :   842
Pass P8fw  :    21
Pass P8r   :   658
Pass P8rh  :   156
Pass P9    :     0
Pass P10   :     0
Total renames:    1730
fn_8 fixed:       1678
Remaining:        5404
Coverage:         23.7%

======================================================================
DETAIL
======================================================================
  [P8f  ] 0x822F5EC0  game_5EC0                                                fwd 3/5 'game'
  [P8f  ] 0x822F5F50  game_5F50                                                fwd 3/5 'game'
  [P8f  ] 0x822F5FE0  game_5FE0                                                fwd 3/5 'game'
  [P8f  ] 0x822F8750  game_8750                                                fwd 9/19 'game'
  [P8f  ] 0x822FA5F8  game_A5F8_A5F8                                           fwd 5/9 'game'
  [P8f  ] 0x822FA818  game_A818_A818                                           fwd 3/5 'game'
  [P8f  ] 0x822FAC08  game_AC08                                                fwd 3/5 'game'
  [P8f  ] 0x822FAF58  game_AF58_AF58                                           fwd 2/3 'game'
  [P8r  ] 0x822FB8D8  game_B8D8_B8D8                                           rev 2/2 callers 'game'
  [P8r  ] 0x822FCD48  game_CD48_CD48                                           rev 2/2 callers 'game'
  [P8f  ] 0x822FD200  game_D200                                                fwd 3/8 'game'
  [P8f  ] 0x822FE1E0  game_E1E0                                                fwd 2/2 'game'
  [P8f  ] 0x822FE7C8  game_E7C8                                                fwd 9/17 'game'
  [P8f  ] 0x822FEB38  game_EB38                                                fwd 9/17 'game'
  [P8f  ] 0x822FF050  game_F050                                                fwd 5/13 'game'
  [P8f  ] 0x822FF348  game_F348                                                fwd 10/19 'game'
  [P8f  ] 0x822FF6D0  game_F6D0_F6D0                                           fwd 6/9 'game'
  [P8f  ] 0x822FF958  game_F958                                                fwd 6/11 'game'
  [P8f  ] 0x822FFC28  game_FC28                                                fwd 9/12 'game'
  [P8f  ] 0x822FFFF0  game_FFF0                                                fwd 3/5 'game'
  [P8r  ] 0x823000B8  game_00B8                                                rev 2/3 callers 'game'
  [P8r  ] 0x82300220  game_0220                                                rev 3/3 callers 'game'
  [P8r  ] 0x82300288  game_0288                                                rev 5/5 callers 'game'
  [P8f  ] 0x823006E0  game_06E0                                                fwd 2/3 'game'
  [P8f  ] 0x82300A88  game_0A88_0A88                                           fwd 5/7 'game'
  [P8f  ] 0x82300E68  game_0E68                                                fwd 2/2 'game'
  [P8f  ] 0x82300EC8  game_0EC8                                                fwd 2/2 'game'
  [P8r  ] 0x82300FF8  game_0FF8                                                rev 4/4 callers 'game'
  [P8f  ] 0x82301618  game_1618_1618                                           fwd 2/6 'game'
  [P8f  ] 0x82301E68  game_1E68_1E68                                           fwd 3/5 'game'
  [P8f  ] 0x82301F38  game_1F38                                                fwd 2/3 'game'
  [P8f  ] 0x823020A0  game_20A0                                                fwd 3/5 'game'
  [P8f  ] 0x82302278  game_2278_2278                                           fwd 2/3 'game'
  [P8r  ] 0x823023F8  game_23F8                                                rev 2/2 callers 'game'
  [P8f  ] 0x82302508  game_2508_2508                                           fwd 5/9 'game'
  [P8f  ] 0x82303A68  game_3A68_3A68                                           fwd 3/4 'game'
  [P8f  ] 0x82304678  game_4678                                                fwd 3/4 'game'
  [P8r  ] 0x823049B0  game_49B0                                                rev 4/6 callers 'game'
  [P8r  ] 0x82304B58  game_4B58_4B58                                           rev 2/2 callers 'game'
  [P8f  ] 0x82305D50  game_5D50_5D50                                           fwd 2/3 'game'
  [P8f  ] 0x82306000  game_6000                                                fwd 2/2 'game'
  [P8f  ] 0x82306518  game_6518                                                fwd 2/3 'game'
  [P8f  ] 0x8230A6B0  game_A6B0                                                fwd 5/11 'game'
  [P8f  ] 0x8230B138  game_B138_B138                                           fwd 3/8 'game'
  [P8f  ] 0x8230B3C0  game_B3C0                                                fwd 3/5 'game'
  [P8f  ] 0x8230B6E8  game_B6E8                                                fwd 2/3 'game'
  [P8f  ] 0x8230BC00  game_BC00                                                fwd 3/7 'game'
  [P8r  ] 0x8230BCE8  game_BCE8                                                rev 3/4 callers 'game'
  [P8f  ] 0x8230D770  game_D770_D770                                           fwd 4/7 'game'
  [P8r  ] 0x8230DA80  pongFrontendContext_DA80                                 rev 2/2 callers 'pongFrontendContext'
  [P8f  ] 0x8230F290  game_F290_F290                                           fwd 2/3 'game'
  [P8f  ] 0x82310160  game_0160                                                fwd 3/5 'game'
  [P8f  ] 0x82310210  game_0210                                                fwd 2/4 'game'
  [P8f  ] 0x82311098  game_1098_1098                                           fwd 3/6 'game'
  [P8f  ] 0x82312700  game_2700                                                fwd 7/14 'game'
  [P8f  ] 0x82313F88  game_3F88                                                fwd 2/2 'game'
  [P8f  ] 0x8231C410  game_C410                                                fwd 5/8 'game'
  [P8f  ] 0x8231CA58  game_CA58                                                fwd 5/12 'game'
  [P8f  ] 0x8231E0A0  game_E0A0                                                fwd 2/3 'game'
  [P8f  ] 0x8231E240  game_E240_E240                                           fwd 2/2 'game'
  [P8f  ] 0x8231E628  game_E628                                                fwd 3/4 'game'
  [P8f  ] 0x8231EAB8  game_EAB8                                                fwd 3/8 'game'
  [P8f  ] 0x8231F728  game_F728                                                fwd 4/8 'game'
  [P8f  ] 0x8231FE70  game_FE70                                                fwd 3/7 'game'
  [P8f  ] 0x82320890  game_0890                                                fwd 2/4 'game'
  [P8f  ] 0x82320DF8  game_0DF8                                                fwd 3/5 'game'
  [P8f  ] 0x82320EC8  game_0EC8_0EC8                                           fwd 4/7 'game'
  [P8f  ] 0x823215A8  game_15A8                                                fwd 3/5 'game'
  [P8f  ] 0x82321A20  game_1A20                                                fwd 3/6 'game'
  [P8f  ] 0x82321C60  game_1C60_1C60                                           fwd 3/5 'game'
  [P8f  ] 0x82321E90  game_1E90                                                fwd 3/4 'game'
  [P8f  ] 0x823222D0  game_22D0                                                fwd 3/5 'game'
  [P8f  ] 0x82322470  game_2470                                                fwd 4/5 'game'
  [P8f  ] 0x823227B0  game_27B0                                                fwd 4/8 'game'
  [P8f  ] 0x82322B70  game_2B70                                                fwd 2/2 'game'
  [P8f  ] 0x823234B0  game_34B0                                                fwd 5/7 'game'
  [P8f  ] 0x82323CD0  game_3CD0_3CD0                                           fwd 7/12 'game'
  [P8f  ] 0x823246E8  game_46E8_46E8                                           fwd 4/7 'game'
  [P8f  ] 0x82324828  game_4828_4828                                           fwd 4/6 'game'
  [P8f  ] 0x82325B10  game_5B10                                                fwd 5/6 'game'
  [P8f  ] 0x82325C88  game_5C88_5C88                                           fwd 3/4 'game'
  [P8f  ] 0x823291F8  game_91F8_91F8                                           fwd 7/9 'game'
  [P8f  ] 0x823299D0  game_99D0_99D0                                           fwd 3/4 'game'
  [P8f  ] 0x8232BD78  ref_BD78                                                 fwd 3/11 'ref'
  [P8f  ] 0x8232ECF0  game_ECF0                                                fwd 2/3 'game'
  [P8f  ] 0x8232FA00  game_FA00                                                fwd 3/5 'game'
  [P8r  ] 0x823361D8  ref_61D8                                                 rev 3/3 callers 'ref'
  [P8r  ] 0x8233C0F8  phBoundTaperedCapsule_C0F8                               rev 3/3 callers 'rage::phBoundTaperedCapsule'
  [P8r  ] 0x8233C1C0  phBoundTaperedCapsule_C1C0                               rev 3/3 callers 'rage::phBoundTaperedCapsule'
  [P8r  ] 0x8233C690  phBoundTaperedCapsule_C690                               rev 2/2 callers 'rage::phBoundTaperedCapsule'
  [P8r  ] 0x82341F48  xe_1F48                                                  rev 2/2 callers 'xe'
  [P8r  ] 0x82342068  phRope_2068                                              rev 2/2 callers 'rage::phRope'
  [P8f  ] 0x82344EA8  game_4EA8                                                fwd 2/7 'game'
  [P8f  ] 0x82345170  game_5170                                                fwd 2/2 'game'
  [P8f  ] 0x82346D00  game_6D00                                                fwd 2/4 'game'
  [P8r  ] 0x82348878  pongCSActionCamAnim_8878                                 rev 2/4 callers 'pongCSActionCamAnim'
  [P8r  ] 0x8234B968  rage_B968_B968                                           rev 2/2 callers 'rage'
  [P8r  ] 0x8234BBC0  parMemberStruct_BBC0                                     rev 2/3 callers 'rage::parMemberStruct'
  [P8r  ] 0x8234C0E0  rage_C0E0                                                rev 4/11 callers 'rage'
  [P8r  ] 0x8234D620  parMemberStruct_D620                                     rev 2/3 callers 'rage::parMemberStruct'
  [P8rh ] 0x8234E058  jumptable_E058_h                                         rev private helper 'jumptable' sz=48
  [P8r  ] 0x8234E138  parMemberArray_E138                                      rev 2/2 callers 'rage::parMemberArray'
  [P8r  ] 0x8234EA88  parMemberStruct_EA88                                     rev 3/4 callers 'rage::parMemberStruct'
  [P8r  ] 0x8234EB10  parMemberStruct_EB10                                     rev 2/2 callers 'rage::parMemberStruct'
  [P8r  ] 0x82352F60  grc_2F60                                                 rev 3/6 callers 'grc'
  [P8rh ] 0x82353130  rage_3130_h                                              rev private helper 'rage' sz=16
  [P8rh ] 0x82354120  rage_4120_h                                              rev private helper 'rage' sz=72
  [P8rh ] 0x823541F0  rage_41F0_h                                              rev private helper 'rage' sz=72
  [P8rh ] 0x82356C50  rage_6C50_h                                              rev private helper 'rage' sz=80
  [P8rh ] 0x82356CA0  rage_6CA0_h                                              rev private helper 'rage' sz=80
  [P8r  ] 0x82357240  rage_7240                                                rev 2/2 callers 'rage'
  [P8rh ] 0x82357540  rage_7540_h                                              rev private helper 'rage' sz=64
  [P8r  ] 0x82357E68  grc_7E68                                                 rev 2/3 callers 'grc'
  [P8r  ] 0x82357EF0  grc_7EF0                                                 rev 2/5 callers 'grc'
  [P8f  ] 0x82358000  grc_8000                                                 fwd 2/3 'grc'
  [P8r  ] 0x82358378  grc_8378                                                 rev 2/4 callers 'grc'
  [P8r  ] 0x82358410  grc_8410                                                 rev 2/2 callers 'grc'
  [P8f  ] 0x82358568  grc_8568                                                 fwd 2/5 'grc'
  [P8f  ] 0x82358928  grc_8928                                                 fwd 2/3 'grc'
  [P8f  ] 0x82359330  grc_9330                                                 fwd 2/3 'grc'
  [P8f  ] 0x823598B0  grc_98B0                                                 fwd 2/2 'grc'
  [P8r  ] 0x8235A150  rage_A150                                                rev 2/3 callers 'rage'
  [P8r  ] 0x8235EB30  vt8B80_EB30                                              rev 2/2 callers 'vt8B80'
  [P8r  ] 0x8235EB70  vt8B80_EB70                                              rev 2/2 callers 'vt8B80'
  [P8r  ] 0x82360E40  grc_0E40                                                 rev 2/2 callers 'grc'
  [P8r  ] 0x82362A68  rage_2A68                                                rev 2/2 callers 'rage'
  [P8r  ] 0x823643E0  rage_43E0                                                rev 2/4 callers 'rage'
  [P8r  ] 0x82368210  game_8210                                                rev 5/5 callers 'game'
  [P8r  ] 0x823695A8  game_95A8                                                rev 20/29 callers 'game'
  [P8r  ] 0x82369758  game_9758                                                rev 2/2 callers 'game'
  [P8r  ] 0x823697F8  rlGamer_97F8                                             rev 2/2 callers 'rage::rlGamer'
  [P8r  ] 0x82369D68  atSafeDLListSimple_9D68                                  rev 2/3 callers 'atSafeDLListSimple'
  [P8r  ] 0x82369F18  atSingleton_9F18                                         rev 2/2 callers 'atSingleton'
  [P8r  ] 0x8236A0F8  game_A0F8                                                rev 2/4 callers 'game'
  [P8f  ] 0x8236A448  game_A448_A448                                           fwd 2/3 'game'
  [P8f  ] 0x8236A7D8  game_A7D8                                                fwd 5/16 'game'
  [P8f  ] 0x8236AD30  game_AD30_AD30                                           fwd 5/14 'game'
  [P8f  ] 0x8236B278  game_B278                                                fwd 3/10 'game'
  [P8r  ] 0x8236B550  game_B550                                                rev 2/3 callers 'game'
  [P8r  ] 0x8236B660  game_B660                                                rev 2/3 callers 'game'
  [P8f  ] 0x8236B758  game_B758                                                fwd 3/10 'game'
  [P8f  ] 0x8236BA60  game_BA60                                                fwd 3/6 'game'
  [P8r  ] 0x8236BC68  game_BC68                                                rev 2/3 callers 'game'
  [P8r  ] 0x8236BE78  rage_BE78                                                rev 2/3 callers 'rage'
  [P8f  ] 0x8236BFF8  game_BFF8                                                fwd 2/3 'game'
  [P8f  ] 0x8236C340  game_C340                                                fwd 2/5 'game'
  [P8r  ] 0x8236D0B8  game_D0B8                                                rev 3/6 callers 'game'
  [P8r  ] 0x8236D1F0  game_D1F0_D1F0                                           rev 2/4 callers 'game'
  [P8f  ] 0x8236D758  game_D758                                                fwd 3/9 'game'
  [P8f  ] 0x8236D900  game_D900                                                fwd 4/9 'game'
  [P8f  ] 0x8236DAB8  game_DAB8                                                fwd 2/8 'game'
  [P8f  ] 0x8236DD68  game_DD68                                                fwd 3/9 'game'
  [P8f  ] 0x8236E430  game_E430                                                fwd 3/6 'game'
  [P8f  ] 0x8236E6C0  game_E6C0                                                fwd 2/8 'game'
  [P8f  ] 0x8236E920  game_E920_E920                                           fwd 2/7 'game'
  [P8f  ] 0x8236EAB8  game_EAB8_EAB8                                           fwd 2/8 'game'
  [P8f  ] 0x8236EC98  game_EC98                                                fwd 3/9 'game'
  [P8f  ] 0x8236EE00  game_EE00_EE00                                           fwd 2/6 'game'
  [P8f  ] 0x8236EFE0  game_EFE0_EFE0                                           fwd 5/9 'game'
  [P8r  ] 0x8236F238  game_F238                                                rev 2/3 callers 'game'
  [P8r  ] 0x8236F2D8  game_F2D8                                                rev 3/3 callers 'game'
  [P8r  ] 0x8236F358  game_F358                                                rev 3/4 callers 'game'
  [P8r  ] 0x8236F3D8  game_F3D8                                                rev 3/3 callers 'game'
  [P8r  ] 0x8236F440  game_F440                                                rev 4/7 callers 'game'
  [P8r  ] 0x8236F460  game_F460                                                rev 5/9 callers 'game'
  [P8r  ] 0x8236F480  xam_F480                                                 rev 2/3 callers 'xam'
  [P8r  ] 0x8236F4C0  game_F4C0_F4C0                                           rev 2/4 callers 'game'
  [P8f  ] 0x8236F4E0  game_F4E0                                                fwd 3/8 'game'
  [P8r  ] 0x8236F710  xam_F710                                                 rev 2/5 callers 'xam'
  [P8f  ] 0x8236F9B8  game_F9B8                                                fwd 2/5 'game'
  [P8f  ] 0x8236FB20  game_FB20                                                fwd 2/4 'game'
  [P8r  ] 0x8236FC58  xam_FC58                                                 rev 2/4 callers 'xam'
  [P8r  ] 0x8236FF28  game_FF28                                                rev 2/4 callers 'game'
  [P8r  ] 0x823700A0  game_00A0                                                rev 2/2 callers 'game'
  [P8r  ] 0x823701A8  game_01A8                                                rev 2/2 callers 'game'
  [P8r  ] 0x82370240  game_0240                                                rev 3/6 callers 'game'
  [P8f  ] 0x82370330  game_0330                                                fwd 2/4 'game'
  [P8f  ] 0x823713A0  game_13A0                                                fwd 2/6 'game'
  [P8r  ] 0x82371790  xam_1790                                                 rev 2/2 callers 'xam'
  [P8f  ] 0x82371BF8  game_1BF8                                                fwd 2/5 'game'
  [P8r  ] 0x82371D30  atSafeDLListSimple_1D30                                  rev 2/3 callers 'atSafeDLListSimple'
  [P8f  ] 0x82371EC0  game_1EC0_1EC0                                           fwd 2/4 'game'
  [P8rh ] 0x82371F60  game_1F60_h                                              rev private helper 'game' sz=24
  [P8r  ] 0x82371F78  game_1F78                                                rev 3/5 callers 'game'
  [P8r  ] 0x82372160  game_2160                                                rev 2/2 callers 'game'
  [P8f  ] 0x82372200  game_2200                                                fwd 2/5 'game'
  [P8f  ] 0x82372378  game_2378_2378                                           fwd 2/3 'game'
  [P8r  ] 0x823724B0  game_24B0_24B0                                           rev 6/11 callers 'game'
  [P8f  ] 0x82372AA0  game_2AA0_2AA0                                           fwd 3/4 'game'
  [P8f  ] 0x82372B78  game_2B78                                                fwd 5/10 'game'
  [P8f  ] 0x82372DC0  game_2DC0                                                fwd 5/9 'game'
  [P8f  ] 0x82372F88  game_2F88                                                fwd 5/9 'game'
  [P8f  ] 0x82373150  game_3150                                                fwd 3/7 'game'
  [P8r  ] 0x823732B0  game_32B0                                                rev 3/3 callers 'game'
  [P8r  ] 0x82373498  rage_3498                                                rev 2/4 callers 'rage'
  [P8r  ] 0x82373810  game_3810_3810                                           rev 15/27 callers 'game'
  [P8f  ] 0x823752F8  game_52F8_52F8                                           fwd 2/4 'game'
  [P8f  ] 0x82375390  game_5390_5390                                           fwd 3/3 'game'
  [P8f  ] 0x82375418  game_5418                                                fwd 3/6 'game'
  [P8f  ] 0x82375770  game_5770_5770                                           fwd 4/6 'game'
  [P8f  ] 0x823759E0  game_59E0                                                fwd 2/2 'game'
  [P8f  ] 0x82375AC0  game_5AC0                                                fwd 2/3 'game'
  [P8f  ] 0x82375BD0  game_5BD0                                                fwd 5/8 'game'
  [P8r  ] 0x82375D30  game_5D30                                                rev 2/2 callers 'game'
  [P1r  ] 0x82375F40  grmEdgeModel_Create                                      string ref (was grmEdgeModel_Create_5F40_5F40_5F40_5F40_5F40_5F40_5F40_5F40)
  [P8r  ] 0x82379108  game_9108_9108                                           rev 2/3 callers 'game'
  [P8f  ] 0x82379FE0  game_9FE0                                                fwd 5/8 'game'
  [P8r  ] 0x8237A510  game_A510                                                rev 3/3 callers 'game'
  [P8f  ] 0x8237A768  game_A768                                                fwd 2/6 'game'
  [P8f  ] 0x8237AD68  game_AD68                                                fwd 3/5 'game'
  [P8f  ] 0x8237B438  game_B438                                                fwd 2/4 'game'
  [P8f  ] 0x8237B7E0  game_B7E0                                                fwd 3/10 'game'
  [P8f  ] 0x8237BE78  game_BE78                                                fwd 7/18 'game'
  [P8f  ] 0x8237D528  game_D528                                                fwd 2/8 'game'
  [P8f  ] 0x8237EAF8  game_EAF8                                                fwd 2/4 'game'
  [P8f  ] 0x8237FBF8  game_FBF8                                                fwd 2/7 'game'
  [P1r  ] 0x8237FF90  fxAmbAnimSet_AddAnimation                                string ref (was fx_AmbAnimSet_AddAnimation_FF90_FF90_FF90_FF90_FF90_FF90_FF90)
  [P8f  ] 0x82380268  game_0268_0268                                           fwd 2/4 'game'
  [P8rh ] 0x823807A0  game_07A0_h                                              rev private helper 'game' sz=80
  [P8rh ] 0x823807F0  game_07F0_h                                              rev private helper 'game' sz=80
  [P8f  ] 0x82380840  game_0840                                                fwd 2/5 'game'
  [P8f  ] 0x82380F38  game_0F38                                                fwd 3/7 'game'
  [P8f  ] 0x82381868  game_1868_1868                                           fwd 4/12 'game'
  [P1r  ] 0x82383070  fxString_Init                                            string ref (was fx_String_Init_3070_3070_3070_3070_3070_3070_3070)
  [P8rh ] 0x82383718  game_3718_h                                              rev private helper 'game' sz=32
  [P8f  ] 0x82384C00  game_4C00                                                fwd 3/7 'game'
  [P8f  ] 0x82385E38  game_5E38_5E38                                           fwd 2/4 'game'
  [P8f  ] 0x82388838  game_8838                                                fwd 3/7 'game'
  [P8f  ] 0x82389AC8  game_9AC8                                                fwd 3/8 'game'
  [P8r  ] 0x82389BD8  gmBallNode_9BD8                                          rev 3/3 callers 'gmBallNode'
  [P8f  ] 0x82389FD8  game_9FD8_9FD8                                           fwd 2/6 'game'
  [P8f  ] 0x8238A968  game_A968                                                fwd 4/7 'game'
  [P8f  ] 0x8238B0B0  game_B0B0                                                fwd 2/4 'game'
  [P8f  ] 0x8238B2F0  game_B2F0                                                fwd 2/4 'game'
  [P8f  ] 0x8238BB68  game_BB68                                                fwd 4/6 'game'
  [P8r  ] 0x8238C9F0  pg_C9F0                                                  rev 2/2 callers 'pg'
  [P8f  ] 0x8238CF10  game_CF10_CF10                                           fwd 3/4 'game'
  [P8f  ] 0x8238D190  game_D190                                                fwd 2/5 'game'
  [P8r  ] 0x8238F558  statePostPoint_F558                                      rev 3/3 callers 'gmLogicSpectator::statePostPoint'
  [P8r  ] 0x8238FF70  statePostPointCS_FF70                                    rev 2/2 callers 'gmLogicSpectator::statePostPointCS'
  [P8f  ] 0x82390598  game_0598                                                fwd 2/2 'game'
  [P8f  ] 0x82390608  game_0608                                                fwd 2/4 'game'
  [P8f  ] 0x82390808  game_0808                                                fwd 2/2 'game'
  [P8f  ] 0x82391218  game_1218                                                fwd 3/5 'game'
  [P8f  ] 0x823917F0  game_17F0_17F0                                           fwd 3/3 'game'
  [P8f  ] 0x82391888  game_1888                                                fwd 3/3 'game'
  [P8f  ] 0x823919F8  game_19F8_19F8                                           fwd 2/2 'game'
  [P8f  ] 0x82391A58  game_1A58                                                fwd 2/3 'game'
  [P8f  ] 0x82391C30  game_1C30_1C30                                           fwd 2/6 'game'
  [P1r  ] 0x82393F10  SinglesNetworkClient_AddSpectatorConnection              string ref (was SinglesNetworkClient_AddSpectatorConnection_3F10_3F10_3F10_3F10_3F10_3F10_3F10_3F10)
  [P8f  ] 0x82394060  game_4060                                                fwd 3/6 'game'
  [P8f  ] 0x82395590  game_5590_5590                                           fwd 2/6 'game'
  [P1r  ] 0x82395750  SinglesNetworkClient_HandleBallHitMessage                string ref (was SinglesNetworkClient_HandleBallHitMessage_5750_5750_5750_5750_5750_5750_5750_5750)
  [P8f  ] 0x82395918  game_5918                                                fwd 2/6 'game'
  [P8f  ] 0x82395B40  game_5B40                                                fwd 4/11 'game'
  [P8f  ] 0x82395D90  game_5D90                                                fwd 2/7 'game'
  [P8r  ] 0x82395F78  statePostPoint_5F78                                      rev 2/3 callers 'gmLogicSinglesMatch::statePostPoint'
  [P8f  ] 0x823960C0  game_60C0                                                fwd 2/7 'game'
  [P8f  ] 0x82396308  game_6308_6308                                           fwd 4/6 'game'
  [P8f  ] 0x82396828  game_6828                                                fwd 16/21 'game'
  [P8f  ] 0x82397130  game_7130                                                fwd 3/4 'game'
  [P8f  ] 0x82397248  game_7248_7248                                           fwd 3/4 'game'
  [P8f  ] 0x82397358  game_7358                                                fwd 2/4 'game'
  [P8f  ] 0x82397528  game_7528                                                fwd 2/4 'game'
  [P8f  ] 0x823976F8  game_76F8_76F8                                           fwd 2/4 'game'
  [P8f  ] 0x823978D0  game_78D0                                                fwd 2/4 'game'
  [P8f  ] 0x82397AA0  game_7AA0                                                fwd 2/4 'game'
  [P8f  ] 0x82397C70  game_7C70                                                fwd 2/4 'game'
  [P8f  ] 0x82397E38  game_7E38                                                fwd 2/4 'game'
  [P8f  ] 0x82398000  game_8000                                                fwd 2/4 'game'
  [P8f  ] 0x823981C8  game_81C8                                                fwd 2/4 'game'
  [P8f  ] 0x82398280  game_8280_8280                                           fwd 2/4 'game'
  [P8f  ] 0x82398390  game_8390                                                fwd 2/4 'game'
  [P8f  ] 0x823985B0  game_85B0_85B0                                           fwd 2/4 'game'
  [P8f  ] 0x823986D0  game_86D0                                                fwd 2/4 'game'
  [P8f  ] 0x82398900  game_8900                                                fwd 2/4 'game'
  [P8f  ] 0x82398AD0  game_8AD0_8AD0                                           fwd 2/4 'game'
  [P8f  ] 0x82398B88  game_8B88                                                fwd 2/4 'game'
  [P8f  ] 0x82398C98  game_8C98                                                fwd 2/4 'game'
  [P8f  ] 0x82398DB0  game_8DB0_8DB0                                           fwd 2/4 'game'
  [P8f  ] 0x82398E68  game_8E68                                                fwd 2/4 'game'
  [P8f  ] 0x82398F78  game_8F78                                                fwd 2/4 'game'
  [P8f  ] 0x82399198  game_9198_9198                                           fwd 2/4 'game'
  [P8f  ] 0x82399360  game_9360                                                fwd 2/4 'game'
  [P8f  ] 0x82399558  game_9558                                                fwd 2/4 'game'
  [P8f  ] 0x82399668  game_9668_9668                                           fwd 2/4 'game'
  [P8f  ] 0x82399778  game_9778                                                fwd 2/4 'game'
  [P8f  ] 0x82399888  game_9888                                                fwd 2/4 'game'
  [P8f  ] 0x82399CA8  game_9CA8                                                fwd 2/4 'game'
  [P8f  ] 0x82399EC8  game_9EC8_9EC8                                           fwd 2/4 'game'
  [P8f  ] 0x8239A718  game_A718_A718                                           fwd 3/7 'game'
  [P8r  ] 0x8239A868  SinglesNetworkClient_A868                                rev 8/12 callers 'SinglesNetworkClient'
  [P8f  ] 0x8239B6F0  game_B6F0_B6F0                                           fwd 2/4 'game'
  [P8f  ] 0x8239B800  game_B800_B800                                           fwd 2/4 'game'
  [P8f  ] 0x8239B910  game_B910                                                fwd 2/4 'game'
  [P8f  ] 0x8239BA20  game_BA20_BA20                                           fwd 2/4 'game'
  [P8f  ] 0x8239BB30  game_BB30                                                fwd 2/4 'game'
  [P8f  ] 0x8239BC40  game_BC40                                                fwd 2/4 'game'
  [P8r  ] 0x8239DA90  ref_DA90                                                 rev 3/5 callers 'ref'
  [P8f  ] 0x8239DB00  game_DB00                                                fwd 2/6 'game'
  [P8f  ] 0x8239E010  game_E010                                                fwd 2/5 'game'
  [P8f  ] 0x8239E328  game_E328                                                fwd 2/4 'game'
  [P1r  ] 0x8239E920  PongNetGameModeCoordinator_Reset                         string ref (was PongNetGameModeCoordinator_Reset_E920_E920_E920_E920_E920_E920_E920_E920)
  [P8f  ] 0x8239F610  game_F610                                                fwd 3/6 'game'
  [P8f  ] 0x8239F718  game_F718                                                fwd 4/6 'game'
  [P8f  ] 0x8239F820  game_F820_F820                                           fwd 7/9 'game'
  [P8f  ] 0x8239FFC0  game_FFC0                                                fwd 2/5 'game'
  [P8f  ] 0x823A2218  game_2218_2218                                           fwd 4/7 'game'
  [P8f  ] 0x823A2B28  game_2B28_2B28                                           fwd 2/5 'game'
  [P8f  ] 0x823A2FF8  game_2FF8_2FF8                                           fwd 5/6 'game'
  [P8f  ] 0x823A4030  game_4030                                                fwd 4/6 'game'
  [P8f  ] 0x823A5AC0  game_5AC0_5AC0                                           fwd 9/12 'game'
  [P8r  ] 0x823A60B8  PongNetExhibitionCoordinator_60B8                        rev 2/3 callers 'PongNetExhibitionCoordinator'
  [P8f  ] 0x823A61A8  game_61A8_61A8                                           fwd 4/8 'game'
  [P8f  ] 0x823A7590  game_7590                                                fwd 3/4 'game'
  [P8f  ] 0x823A76A0  game_76A0                                                fwd 3/3 'game'
  [P8f  ] 0x823A7788  game_7788_7788                                           fwd 3/4 'game'
  [P8f  ] 0x823A7898  game_7898                                                fwd 3/4 'game'
  [P8f  ] 0x823A79A8  game_79A8                                                fwd 6/7 'game'
  [P8f  ] 0x823A7AE0  game_7AE0_7AE0                                           fwd 8/9 'game'
  [P8f  ] 0x823A7CC8  game_7CC8                                                fwd 8/9 'game'
  [P8f  ] 0x823A7EB0  game_7EB0                                                fwd 6/7 'game'
  [P8f  ] 0x823A7FF0  game_7FF0                                                fwd 7/8 'game'
  [P8f  ] 0x823A81A8  game_81A8                                                fwd 2/3 'game'
  [P8f  ] 0x823A8300  game_8300                                                fwd 2/3 'game'
  [P8f  ] 0x823A8428  game_8428                                                fwd 4/7 'game'
  [P8f  ] 0x823A8560  game_8560                                                fwd 5/8 'game'
  [P8f  ] 0x823A86B0  game_86B0                                                fwd 4/7 'game'
  [P8f  ] 0x823A87E8  game_87E8                                                fwd 5/8 'game'
  [P8f  ] 0x823A8938  game_8938_8938                                           fwd 4/7 'game'
  [P8f  ] 0x823A8A70  game_8A70                                                fwd 5/8 'game'
  [P8f  ] 0x823A8BC0  game_8BC0_8BC0                                           fwd 4/7 'game'
  [P8f  ] 0x823A8CF8  game_8CF8                                                fwd 5/8 'game'
  [P8f  ] 0x823A8E48  game_8E48                                                fwd 2/2 'game'
  [P8f  ] 0x823A90D0  game_90D0_90D0                                           fwd 5/8 'game'
  [P8f  ] 0x823A9220  game_9220_9220                                           fwd 4/7 'game'
  [P8f  ] 0x823A9358  game_9358_9358                                           fwd 5/8 'game'
  [P8f  ] 0x823A9678  game_9678                                                fwd 2/2 'game'
  [P8f  ] 0x823A9720  game_9720                                                fwd 2/2 'game'
  [P8f  ] 0x823A97C8  game_97C8                                                fwd 2/2 'game'
  [P8f  ] 0x823A9870  game_9870_9870                                           fwd 2/2 'game'
  [P8f  ] 0x823A9918  game_9918_9918                                           fwd 2/2 'game'
  [P8f  ] 0x823A99C0  game_99C0                                                fwd 2/2 'game'
  [P8f  ] 0x823A9A68  game_9A68                                                fwd 2/2 'game'
  [P8r  ] 0x823A9B98  game_9B98_9B98                                           rev 4/6 callers 'game'
  [P8f  ] 0x823AA128  game_A128                                                fwd 3/12 'game'
